6234879555 นายจิรภัทร จรัสไชย ขอลาไปฉีดวัคซีนเข็ม 3 ครับ,sickleave
อาจารย์คะ นางสาวจารุณี ถ่องแท้ รหัสนักศึกษา B6587496 ขอลาไปหาหมอตามนัดค่ะ,sickleave
สวัสดีค่ะอาจารย์ นางสาวจิตราภา เนื้อหอม B6324955 ขออนุญาตลาเนื่องจากติดธุระค่ะ,sickleave
ขออนุญาตค่ะอาจารย์ พรุ่งนี้หนูต้องไปทำธุระแทนแม่แต่หาแบบฟอร์มใบลาไม่เจอขอลาจากอาจารย์โดยตรงในนี้ได้ไหมคะ,sickleave
อาจารย์คะ น.ส.ภัทรวดี นาหลวง ขออนุญาตลาป่วยค่ะ,sickleave
นายจักริน นกพรม ลาป่วยเพราะติดโควิดครับจารย์,sickleave
น.ส.ชญาดา แสงสี 6359786412 ขอลาป่วยค่ะ,sickleave
สวัสดีค่ะอาจารย์ นางสาวชาริยา โอดดี ขอลาเพราะติดธุระค่ะ,sickleave
น.ส.วิมลวรรณ จันทโคตร 6325984713 ขออนุญาตลาเนื่องจากติดธุระด่วนค่ะ,sickleave
อาจารย์ครับ นายชีวิน โฉมทอง ขออนุญาตลาไปงานศพปู่ที่ต่างจังหวัดครับ,sickleave
อาจารย์คะ นางสาววรรณดี คำดี ขอลาไปหาหมอค่ะ,sickleave
อจ.คะ น.ส.ยลดา มาดเมือง รหัส B6148956 ต้องเข้ารับการรักษาโรคประจำตัว ใบลาจะฝากเพื่อนไปส่งแทนนะคะ,sickleave
ขออนุญาตค่ะ 6258749633 มนสิชา ศรีชะอุ่ม ขอลาไปทำธุระด่วนค่ะ,sickleave
นายมนตรี มงคลกิต 6324895761 ลาป่วยครับ,sickleave
น.ส.แพรพรรณ มนัสวงค์ B6354933 ลาไปฉีดวัคซีนค่ะ,sickleave
นางสาว รวี ยิ่งยวด ลาไปตรวจ atk ค่ะ,sickleave
สวัสดีค่ะอาจารย์ ฉัตรกุล ดีพอ b6458779 ลาป่วยค่ะ,sickleave
"ขออนุญาตครับ
นายพันลี้ แซ่แต้ 6335987641
ลาครับ ที่บ้านน้ำท่วมออกไปเรียนไม่ได้ครับ",sickleave
กิตติกร นามคำ ลาไปทำธุระครับ,sickleave
อาจารย์คะ หนูเหลือสิทธิ์ลาได้อีกกี่ครั้งคะ,sickleave
อาจารย์ครับ ผมส่งใบลาได้ที่ไหนครับ,sickleave
ผมส่งใบลาเข้าเมล์อาจารย์แล้วนะครับ,sickleave
ที่หนูลาคาบที่แล้วเพื่อนบอกว่าอาจารย์เช็กขาดหรอคะ,sickleave
สวัสดีค่ะอาจารย์หนููชื่อนางสาวณัฐณิชา พิมพ์ทอง นักศึกษาชั้นปีที่ 3 ขออนุญาตลาไปคลินิกเพื่อพบแพทย์ตามนัดค่ะ,sickleave
จารย์ครับ ผมนายทวีเกียรติ ที่เคยทักมาขอลาล่วงหน้าไปทำธุระอาจารย์เช็กขาดหรือลาครับ,sickleave
บูรพา สิงห์ศา ลาป่วยครับ,sickleave
นายยศพล นาคสำเนียง เลขที่ 24 ลาไปทำธุระครับ,sickleave
น.ส.กฤติยาณี ท่วมท้น เลขที่ 36 ลาเพราะเป็นไข้ค่ะ,sickleave
วิชาอาจารย์ลาได้กี่ครั้งนะครับ?,sickleave
หนูส่งใบลาไว้ที่โต๊ะแล้วอาจารย์เห็นมั้ยคะ,sickleave
ครูคะ สินีนาฏ มารศรี เลขที่ 40 วันนี้ลานะคะ ขับรถล้มค่ะ,sickleave
นางสาวกัลยารัตน์ แสนคำลอ เลขที่ 6 ขออนุญาตลาไปงานศพตาค่ะ,sickleave
สวัสดีครับอาจารย์ นายกุญชร นิโรมรัมย์ เลขที่ 1 ขออนุญาตลาป่วยครับ,sickleave
อาจารย์ครับส่งใบลาได้ที่ไหนครับ,sickleave
จารย์คะหนูส่งใบลาไว้ที่ล็อกเกอร์แล้วนะคะ,sickleave
อาจารย์คะหนูหากล่องส่งใบลาไม่เจอค่ะ,sickleave
จารย์ครับส่งใบลาในไหนครับ,sickleave
ถ้าจะลาเพราะติดโควิดผมต้องทำยังไงบ้างครับ,sickleave
อาจารย์คะ ตอนเช้าหนูมีนัดเซ็นเอกสาร กยศ.ค่ะ ไม่แน่ใจว่าจะเสร็จกี่โมง ขอลาได้มั้ยคะ,sickleave
นายศิรปรัชญ์ โสธรธนะ ขออนุญาตลาป่วยเนื่องจากขาหักเพราะซ้อมกีฬาครับ,sickleave
ครูคะ น.ส.เกษร สินธุ เลขที่11 ยังลาได้อีกกี่ครั้งคะ,sickleave
ขอแบบฟอร์มสำหรับส่งใบลาหน่อยครับ,sickleave
ใครมี mail อาจารย์เราขอหน่อยค่ะ จะส่งใบลา,sickleave
ติดต่อเรื่องลากับพี่ทีเอได้เลยนะครับ,sickleave
ภาคภูมิลาหรือขาดครับ พี่ไม่เห็นข้อความอะไรจากเราเลย,sickleave
ใครลาบ้างรบกวนลงชื่อในโน๊ตให้พี่หน่อยนะครับ,sickleave
ผมส่งฟอร์มลาไปแล้วนะครับ,sickleave
น.ส.สุชาดา ละอองดี 6123564944 ขออนุญาตลาป่วยค่ะ,sickleave
นายภูภูมิ วาดนารี B6358699 วันนี้ขอลาไปทำธุระกับครอบครัวครับ,sickleave
อาจารย์คะ นางสาวกัลยรัตน์ นิวินรัมย์ ลาไปคลินิกตามนัดหมอค่ะ,sickleave
สวัสดีค่ะอาจารย์ บ่ายนี้หนูต้องไปทำธุระข้างนอก ขออนุญาตลาได้ไหมคะ,sickleave
คนที่ต้องการลา แจ้งชื่อ-นามสกุล รหัสนักศึกษาและเหตุผลที่ลาไว้ในนี้เลยครับ,sickleave
นายธนวัฒน์ โคตรมี 6424151449 ลาป่วยครับ,sickleave
น.ส.เกตุมณี นาน่วม 6425557896 ลาป่วยค่ะ,sickleave
นางสาววนิดา กำรัมย์ 6415987463 ลาไปทำธุระค่ะ,sickleave
นายโชคชัย นิลภูมิ 6459884761 ลาป่วยครับ,sickleave
นางสาวอรยา พิมนพาด 6467778459 ลาป่วยค่ะ ติดโควิด,sickleave
นิรภา สุขุม 6455896324 ลาค่ะ ติดฝน,sickleave
นายสุทัศน์ ไผ่แก้ว 6459863253 ติดฝนเหมือนกันครับ,sickleave
พรพิมล อาดสาลี พรุ่งนี้ขอลาไปฉีดวัคซีนค่ะ,sickleave
นริณี ถาพรผาด เลขที่ 26 ลาไปฉีดวัคซีนค่ะ,sickleave
จิรวัฒน์ พรมมา เลขที่ 46 ลาเนื่องจากไม่สบายครับ,sickleave
ยุทธพงศ์ สีดา เลขที่18 ลาไปทำธุระครับ,sickleave
มารตี นาคพรหม เลขที่ 45 ลาป่วยค่ะ,sickleave
สิตางค์ คีรีขันธ์ เลขที่ 39 ลาไปทำธุระค่ะ,sickleave
อาจารย์อยู่ไหนคะ หนูมาส่งใบลาค่ะ,sickleave
คนที่จะลาไม่ต้องมาส่งใบที่ห้องแล้วนะครับ ให้แสกนหรือถ่ายรูปส่งเข้าเมล์อ.แทน,sickleave
เหลือสิทธิ์ลาอีกกี่ครั้งสามารถดูได้จากที่ไหนคะ,sickleave
นายธีรพงษ์ อัมภรัตน์ เลขที่ 5 ส่งใบลาเข้าเมล์อ.แล้วนะครับ เผื่อไม่เห็น,sickleave
ครูคะ พรุ่งนี้หนูขอลาไปแข่งกีฬาระดับจังหวัดนะคะ,sickleave
ถ้าไม่ได้ไปเรียนเพราะติดโควิดต้องลาทางไหนครับ,sickleave
อ.คะหนูมาส่งใบลาค่ะ,sickleave
อาจารย์คะ เกศมณี วันสุธะ B6324933 ลาเพราะติดธุระค่ะ,sickleave
อจ.ครับ นฤพล ภิณโสภา ลาเพราะไม่สบายครับ,sickleave
จารย์ครับ ทวีศักดิ์ ยอดยิ่ง ลาเพราะไม่สบายครับ,sickleave
เมขลา จริงจัง ลาป่วยค่ะ,sickleave
แก้วใจ จาดมี ลาไปทำธุระค่ะ,sickleave
จารย์ครับส่งใบลาตรงไหนครับ,sickleave
ขอฟอร์มสำหรับเขียนใบลาหน่อยค่ะ,sickleave
อาจารย์คะ กิ่งแก้ว สุวรรณเกตุ ยังลาได้อีกกี่ครั้งคะ,sickleave
พรรษา นพเก้าฤทธิกุล เลขที่ 11 ขออนุญาตลาไปทำธุระส่วนตัวค่ะ,sickleave
ลาเพราะติดโควิดต้องทำยังไงบ้างครับ,sickleave
สวัสดีครับอาจารย์ ผมนายกิติกร พวกหา ขออนุญาตลาเนื่องจากขับรถล้มครับ ตอนนี้อยู่ที่รพ.,sickleave
น.ส.แขไข ไหมทอง เลขที่20 ลาค่ะเป็นไข้,sickleave
นายบุญทวี นิลุบล เลขที่8 ลาครับเป็นไข้,sickleave
นางสาวมิ่งหล้า จินตคุปต์ เลขที่ 38 ลาไปทำธุระค่ะ,sickleave
น.ส.ธิดาพร ชุมแก้ว ลาค่ะไม่สบาย,sickleave
ชัญญา ครองพิภพ ลาค่ะเป็นไข้,sickleave
นายคินนภพ ทาบกิ่ง ลาไปธนาคารครับ,sickleave
แพรผกา อิ่มบุญ เลขที่12 ลาไปทำสัญญา กยศ. ค่ะ,sickleave
นายเพทาย ต้องตา ลาไปธนาคารครับ,sickleave
ธิติกานต์ แย้มยิ่งใหญ่ เลขที่54 ลาไปเปิดบัญชีธนาคารค่ะ,sickleave
ครูจะให้ผมส่งใบลาในคาบเรียนหรือที่ห้องพักครูครับ?,sickleave
ครูครับ เลขที่ 32 ขอลาไปทำธุระครับ,sickleave
ครูคะเลขที่7ลาป่วยค่ะ,sickleave
ครูครับเลขที่4ลาไปทำธุระครับ,sickleave
ครูคะใบลาต้องส่งห้องไหนคะ,sickleave
ครูครับใบลาส่งที่ไหนครับ,sickleave
ใบลาส่งที่กล่องสีเทาครับ,sickleave
วิชาครูลาได้กี่ครั้งครับ,sickleave
ครูคะ เลขที่ 12 15 23 29 34 ขอลาไปช่วยครูเอนกจัดซุ้มต้อนรับคณะกรรมการค่ะ,sickleave
สวัสดีค่ะอาจารย์ นางสาวเกตุพิมล นาคขำ ขออนุญาตลาป่วยค่ะ,sickleave
นายพิบูลย์ กานต์เวลา 6255498632 ลาเพราะติดธุระครับ,sickleave
นายไพโรจน์ วัฒนายางกุล 6453891267 ลาไปทำธุระตจวครับ,sickleave
น.ส.แสงแข มาตรบุตร ลามาล้างแผลที่โรงพยาบาลค่ะ,sickleave
นายกชกร ศรีไกร เลขที่ 41 ลากิจ1วันครับ,sickleave
ลาป่วยต้องใช้ใบรับรองแพทย์ด้วยเหรอครับ,sickleave
ลากิจจำเป็นต้องมีลายเซ็นของใครไหมคับ,sickleave
ครูขาใบลาต้องส่งโต๊ะไหนคะ,sickleave
ครูครับผมถามได้ไหมครับว่าวิชานี้เหลือสิทธิ์ลาอีกกี่ครั้ง,sickleave
อาจารย์ครับคนขาดแลปวันนี้ต้องส่งใบลาไหมครับ,sickleave
อาจารย์คะหนููมาทำกิจกรรมกับคณะน่าจะกลับไม่ทันไปเรียนสามารถลาได้มั้ยคะ,sickleave
อาจารย์คะเลขที่35ขออนุญาตลาป่วยค่ะ,sickleave
อาจารย์คะเลขที่12ขออนุญาตลาป่วยค่ะ,sickleave
อาจารย์คะเลขที่67ขออนุญาตลาป่วยค่ะ,sickleave
อาจารย์ครับเลขที่41ขออนุญาตลาป่วยครับ,sickleave
อจ.ครับเลขที่45ขอนนุญาตลาไปทำธุระครับ,sickleave
อ.คะหนูมาส่งใบลาค่ะ,sickleave
อ.คะเลขที่28ขออนุญาตลาไปเฝ้ายายที่รพ.ค่ะ,sickleave
ลากิจต้องทำไงบ้างครับ,sickleave
อ.อยู่ที่ห้องไหมครับพอดีผมแวะมาส่งใบลา,sickleave
น.ส.มัลลิกา พุดซ้อน 6222394587 ขออนุญาตลาไปงานฌาปนกิจค่ะ,sickleave
"นายตนุภัทร นามวงค์
ขออนุญาตลาไปผ่อนผันทหารครับ",sickleave
นายสุรศิลป์ ตาดน้อย ลาไปผ่อนผันทหารครับ,sickleave
นายไกรสร ชิงพรสวรรค์ ลาไปผ่อนผันทหารครับ,sickleave
น.ส.หรรษา ไกรนอก ลาไปตรวจ ATK ค่ะ,sickleave
ใบลาต้องส่งภายในกี่วันคะ,sickleave
ครูคะเลขที่ี่28ลาเพราะต้องพายายไปทำธุระที่อำเภอค่ะ,sickleave
ครูครับเลขที่ี่9ลาป่วย ไม่สบายครับ,sickleave
ครูครับ ธวัชชัย ลากิจ1วันครับ,sickleave
ครูคะ เอมอร สัญญารักษ์ ไม่สบาย ขอลา1วันค่ะ,sickleave
เลขที่ 32 ลาป่วยครับ,sickleave
ครูครับ ใบลาผมวางไว้ที่โต๊ะครูได้มั้ยครับ,sickleave
เลขที่ี่ 48 ลาไปตรวจ atk ครับ,sickleave
เลขที่ 35 ลาเพราะติดโควิดครับ,sickleave
กมลชนก ยางนอก ขออนุญาตลาค่ะ เป็นไข้หวัดใหญ่,sickleave
นฤมล ชุมทางสร ขออนุญาตลาป่วยค่ะ,sickleave
ครูคะตะกร้าส่งใบลาอยู่ที่ไหนคะ,sickleave
ผมหาตะกร้าส่งใบลาไม่เจอครับครู,sickleave
พวกหนูวางไว้บนโต๊ะได้มั้ยคะ,sickleave
ธนากรขอลาออกไปทำธุระที่ธนาคารครับ,sickleave
อรพิมพ์ลาไปโอนเงินที่ธนาคารนะคะ,sickleave
เลขที่ 23 ลากิจ1วันค่ะ,sickleave
เลขที่ 19 ขออนุญาตลาป่วยค่ะ,sickleave
รหัสนักศึกษา B6324933 ขออนุญาตลาไปทำจิตอาสาค่ะ,sickleave
เลขที่ 3 ขออนุญาตลาไปฉีดวัคซีนครับ,sickleave
เลขที่ 6 ขออนุญาตลาไปฉีดวัคซีนครับ,sickleave
สารภี ยมนอก ขออนุญาตลาไปทำธุระค่ะ,sickleave
ครูคะ สิรตา ขออนุญาตลาป่วยค่ะ,sickleave
ครูครับ มาวิน เลขที่ 45 ขออนุญาตลาไปทำธุระต่างจังหวัดครับ,sickleave
พิไลพร จาดนอก เลขที่ 27 ลาป่วยค่ะ เป็นไข้,sickleave
รักสิตา ภูมิใจ เลขที่ 68 ขออนุญาตลาป่วยค่ะ,sickleave
เลขที่ 28 ขออนุญาตลาไปทำธุระกับครอบครัวครับ,sickleave
เลขที่ 97 ลาป่วยครับ ไม่สบาย,sickleave
สวัสดีค่ะอาจารย์ หนูมาส่งใบลาที่โต๊ะแต่ไม่เห็นกล่องที่อาจารย์บอกเลยค่ะ,sickleave
6321546623 วิลาวรรณ งามเมือง ขออนุญาตลาไปฉีดยาค่ะ,sickleave
เลขที่ 8 พิฐา งอกงามล้ำ ขออนุญาตลาไปผ่อนผันทหารครับ,sickleave
เลขที่ 9 ฟ้าสาง ขออนุญาตไปผ่อนผันทหารครับ,sickleave
เลขที่12 เก่งกานต์ ขออนุญาตไปผ่อนผันทหารครับ,sickleave
เลขที่ 13 มินทร์ ขออนุญาตไปผ่อนผันทหารครับ,sickleave
เลขที่ 14 ขอลาไปผ่อนผันทหารครับ,sickleave
เลขที่ 16 ภูบดินทร์ ขอลาไปผ่อนผันทหารครับครู,sickleave
ผมติดโควิดครับจารย์ ต้องลาทางไหนครับ,sickleave
นฤบดินทร์ ช้องแก้ว 6325558974 เข้ารพ.กะทันหันครับ พรุ่งนี้จะฝากใบลาไปกับเพื่อนนะครับ,sickleave
จรินทร์พร เลขที่ 22 ลาป่วยค่ะ ไม่สบาย,sickleave
อรุณี ทำรัมย์ เลขที่ 36 ลาค่ะ พอดีติดธุระด่วน,sickleave
ยุวเนตร ลาค่ะที่บ้านน้ำท่วม,sickleave
ปาริฉัตรลาค่ะ น้ำมันหมดกลางทาง,sickleave
เลขที่ 12 ลาครับ ป่วย,sickleave
เลขที่ 6 ลาไปทำธุระที่ตจว.ครับ,sickleave
มารุต เลขที่ 34 ลาครับ ไม่สบาย,sickleave
ฝนดาว เลขที่19 ลาค่ะ มาฉีดวัคซีน,sickleave
ล้อมเดือน เยาวภา ลาค่ะ ต้องไปเฝ้าแม่ที่โรงบาล,sickleave
สถาพร เลขที่5 ลาไปงานแต่งพี่ชายครับ,sickleave
ก้องภพ เลขที่ 29 ลาครับ รถเสีย,sickleave
บุรินทร์ เลขที่ 14 ขอลาครับ ไปทำธุระ,sickleave
สวัสดีค่ะอาจารย์ ประภาวิชญายังลาได้อีกกี่ครั้งคะ,sickleave
เด่นจันทร์ เหมสุวรรณ เลขที่ 8 ลาป่วยครับ,sickleave
อนุชัย แผ้วผาด เลขที่ 7 ลาป่วยครับ,sickleave
ครูครับ เพชรลาไปช่วยครูจัดสถานที่งานโรงเรียนได้มั้ยครับ,sickleave
เพียงตา เลขที่ 23 ลาค่ะ ไม่สบาย,sickleave
ชยินต์ เลขที่ 46 ขอลาไปธนาคารครับ,sickleave
พรวารี เลขที่ 39 ขอลาไปทำเรื่องกยศค่ะ,sickleave
โกศล การพอ ขอลาไปทำเรื่องกยศ.ครับ,sickleave
ทิวารัตน์ ขอลาไปทำเรื่องกยศ.ค่ะ,sickleave
วายุภัค ขอลาไปเปิดบัญชีธนาคารครับ,sickleave
ราณี เลขที่ 35 ขอลาไปทำเรื่องกยศ.ค่ะ,sickleave
เนตรอัปสร ขอลาไปหาหมอค่ะ,sickleave
เกศแก้ว ขออนุญาตลาไปทำธุระค่ะ,sickleave
มันตา ขออนุญาตลาไปทำธุระด่วนค่ะ,sickleave
ขวัญชีวา เลขที่ 56 ขอลาไปหาหมอค่ะ,sickleave
บุษราคัม งามว่า ขออนุญาตลาป่วยค่ะ,sickleave
ไอฝน เลขที่ 2 ขออนุญาตลาไปเกณฑ์ทหารครับ,sickleave
บุษบา ขอลาไปแข่งกีฬาค่ะ,sickleave
เอื้อกานต์ วาดไว 6245557833 ลาไปตามนัดหมอค่ะ,sickleave
พนิดา แสงคำ B6589744 ขออนุญาตลาไปตรวจ atk ค่ะ,sickleave
ธนานิตย์ กอบเกียรติ ขออนุญาตลาไปเซ็นสัญญากยศครับ,sickleave
อาจารย์คะในส่วนของคลิปวิดีโอถ้าหากเกิน6นาทีจะถูกหักคะเเนนในส่วนไหนไหมคะ,score
อาจารย์ครับคะเเนนสอบ ออกตอนไหนหรอครับ ,score
เต็มกี่คะแนนคะ,score
อาจารย์คะคะแนนการบ้านให้คะแนนยังไงคะ,score
ทำครบถูกต้องตามคำสั่งให้เต็ม เดี๋ยวประกาศคะแนนการบ้านไม่เกินจันทร์หน้า ,score
อาจารย์คะ คะแนนการบ้านใน reg ยังไม่รวมกับคะแนนเข้าเรียนใช่มั้ยคะ,score
อาจารย์จะอัพคะแนนให้ไหมครับ,score
กลางภาคคิดเป็น40%หรือ30%นะคะ,score
ให้ส่งเอกสารใบรับรองแพทย์ด้วยค่ะ,score
อาทิตย์ก่อนผมก็เข้าครับอาจารย์ แต่ช่องเป็น0,score
สำหรับคนที่ยังไม่ส่งข้อสอบวันนี้ส่งให้เรียบร้อยนะครับ จะได้รีบลงคะแนนให้ครับ,score
พรุ่งนี้วิชา วิจัยฯ ก็เก็บคะแนนในชั้นเรียน เป็นสัปดาห์สุดท้าย รวมคะแนนงาน 20%,score
อาจารย์คะ หนูไม่ได้เข้าเช็คชื่อเป็นอะไรไหมคะ พอดีติดทำงานพาร์ทไทม์ค่ะ,score
 มีเช็คชื่อใน Zoom และมีงานที่ต้องทำส่งคิดเป็น 10 คะแนนค่ะ ,score
ประกาศคะแนนเก็บ 65% ครับ ,score
ประกาศคะแนนเก็บ 60% ของวิชา 1101282 InfoVis ค่ะ,score
เดี๋ยวข้อนี้ฟรีให้ค่ะ,score
อาจารย์ขอแจ้งเกรดนักศึกษาตามข้อมูลด้านล่างนะคะ ขอบคุณค่ะ,score
ให้นักศึกษาตรวจสอบคะแนนเก็บรวม 100 คะแนน ด้วยตนเองผ่านระบบ REG นะคะ,score
หากนักศึกษามีข้อสงสัยเรื่องคะแนนเก็บรวม 100 คะแนน ให้นักศึกษาติดต่ออาจารย์ด้วยตนเองผ่านทางอีเมล์ภายในวันที่ 15 ก.ค. 2565,score
หากพ้นกำหนดวันดังกล่าว จะไม่มีการแก้ไขคะแนนเก็บรวม 100 คะแนน และจะถือว่าคะแนนเก็บรวม 100 คะแนนที่ประกาศผ่านระบบ REG นั้น ถือเป็นคะแนนเก็บรวม 100 คะแนน ที่จะนำไปใช้ในการตัดเกรดต่อไปนะคะ,score
อาจารย์คะขอสอบถามคะแนนเก็ฐในรายวิชานี้ได้ไหมคะ,score
ควิซครั้งนี้มีคะแนน max อยู่ที่เท่าไรคะ,score
อาจารย์ครับคืออยากทราบคะแนนสอบครั้งล่าสุดหน่อยได้มั้ยครับ,score
คะแนนเก็บครับ,score
คะแนนเก็บทั้งหมดค่ะ,score
คะแนนเก็บทั้งหมดรวมทั้งปลายภาคและกลางภาคนะคะ,score
อาจารย์ครับวิชาสถิติคิดเกณฑ์การให้คะแนนอย่างไรครับ,score
อาจารย์คะหนูเช็คชื่อเข้าเรียนทุกครั้งแต่คะแนนเช็คชื่อได้แค่ 5 คะแนนคะ,score
อาจารย์ครับขอทราบคะแนนสอบปลายภาคได้ไหมครับ,score
คะแนนสอบสอบปลายภาคเราได้ 22.5 เต็ม 30 ครับ,score
คะแนนเก็บทั้งหมดของนศ. 77 คะแนนครับ,score
คะแนนจะคิดเป็นอิงกลุ่มครับเลยทำให้ไม่ได้เกรดตามเกณฑ์,score
อาจารย์แจ้งคะแนนเก็บทั้งหมดในอีเลิร์นนิ่งแล้วนะคะ,score
เดี๋ยวจะแจ้งคะแนนทั้งหมดทางอีเมลครับ ,score
ในส่วนของคะแนนเก็บ 40 คะแนนจะถูกตัดออก 10 คะแนนมาเป็นคะแนนเข้าชั้นเรียนนะครับ,score
เดี๋ยวอาจารย์เช็คคะแนนให้ครับ,score
เดี๋ยวอาจารย์เช็คให้ค่ะ,score
อาทิตย์ก่อนผมก็ส่งงานตามกำหนดครับอาจารย์ แต่ช่องเป็น0,score
แลปเคมีวันนี้มีการส่งงานครบนะคะแต่ทำไมได้ 0,score
เดี๋ยวเช็คให้ครับ,score
มีคะแนนเช็คชื่อ 15% เพราะงั้นเข้าเรียนด้วยนะคะ,score
มีประกาศคะแนนไหมคะ อยากรู้คะแนนค่ะ,score
ให้นำเล่มรายงานมาให้ครูลงคะแนนนะคะ,score
ดำเนินการให้แล้วเสร็จภายในศุกร์นี้นะคะ หลังจากนี้คะแนนจะเป็น 0,score
ขาดเรียนแลบ 10 ให้มาทำเรื่องซ่อมแลบภายในสัปดาห์นี้นะคะ มิฉะนั้นคะแนนจะเป็น 0 ค่ะ,score
ให้นักศึกษาตรวจสอบคะแนนเก็บรวม 100 คะแนน ด้วยตนเองผ่านระบบ REG,score
หากนักศึกษามีข้อสงสัยเรื่องคะแนนเก็บรวม 100 คะแนน ให้นักศึกษาติดต่ออาจารย์ด้วยตนเองผ่านทางอีเมล์ภายในวันที่ 15 ก.ค. 2565,score
หากพ้นกำหนดวันดังกล่าว จะไม่มีการแก้ไขคะแนนเก็บรวม 100 คะแนน และจะถือว่าคะแนนเก็บรวม 100 คะแนนที่ประกาศผ่านระบบ REG นั้น ถือเป็นคะแนนเก็บรวม 100 คะแนน ที่จะนำไปใช้ในการตัดเกรดต่อไป,score
ครูตรวจรายงานและเช็คคะแนนแล้วนะคะ ให้นักศึกษามารับคืนได้เลยค่ะที่ห้องครู,score
มากรอกคะเเนนนะ,score
ทำไม ทัชธนพงศ์ มีวงกลมละครับอาจารย์,score
อาจารย์คะคะแนนวิชานี้ออกหรือยังคะ,score
อาจารย์ครับคะแนนวันนี้อาจารย์จะลงในไหนหรอครับ,score
คุณครูคะ หนูชื่อ ___ ต้องการทราบคะแนนสอบวิชานี้ค่ะ,score
สวัสดีครับอาจารย์ ผมชื่อ y/n นักศึกษาคณะ xxx ชั้นปีที่ x ลงเรียนกับอาจารย์ในวิชา xxx ขอรบกวนเวลาอาจารย์ สอบถามเรื่องคะแนน...,score
คุณครูคะขอดูคะแนนงานโปสเตอร์ได้ไหมคะ,score
อาจารย์คะ คะแนนช่วงกลางภาคของหนูน่าเป็นห่วงไหมคะ,score
เมื่อไหร่คะแนนจะออกครับจารย์,score
ไม่เคยทักเรื่องอยากทราบ,score
อาจารย์คะแนนส่วนนี้ให้เกณฑ์ยังไงบ้างครับ,score
ขอดูคะแนนได้ไม่ครับผม B63XXX,score
อาจารย์ครับขออนุญาติสอบถามคะแนนรายวิชา...,score
เรียนอาจารย์…..หนูขอทราบคะแนนแบบฝึกในหัวข้อ…รายวิชา….. อาจารย์สามารถส่งคะแนนให้หนูผ่านช่องทางนี้(อีเมล)ได้ไหมค่ะอาจารย์,score
อาจารย์คะหนูขอสอบถามคะแนนสอบกลางภาควิชาภาษาไทยค่ะ ว่าได้คะแนนเท่าไหร่คะ,score
อาจารย์คะ หนู....ชื่อ...รหัสนักศึกษา ......... นะคะ หนูเรียนกับอาจารย์ในรายวิชา......รหัสวิชา......ตอนเรียนที่....ขออนุญาตสอบถามเกี่ยวคะแนนสอบ...... ขอบคุณค่ะ,score
อาจารย์คะ คะแนนสอบย่อยเมื่ออาทิตย์ที่แล้ว ออกรึยังคะ,score
อาจารย์ครับ อาจารย์สามารถบอกคะแนนเก็บได้ไหมครับ,score
สวัสดีค่ะอาจารย์ แนะนำชื่อ รหัส สาขา แจ้งเรื่องที่ถาม,score
คุณครู/อาจารย์ หนูอยากทราบคะแนนแบบฝึกหัดในรายวิชาร้องเพลงครับ,score
สวัสดีค่ะอาจารย์ หนูอยากทราบคะแนนแบบฝึกหัดค่ะ,score
อาจารย์คะ หนูอยากทราบคะแนนรายวิชาวัดและประเมินผลค่ะ,score
อาจารย์คะ ขอทราบคะแนนได้มั้ยคะ,score
สวัสดีค่ะอาจารย์หนูอยากทราบคะแนนที่สอบไปครั้งล่าสุด (พร้อมบอกชื่อ),score
คุณครูครับผมขอดูใบงานคะแนนของผมได้รึป่าวครับ,score
อาจารย์จะลงคะแนนในregในช่วงเวลาไหนคะ,score
รบกวนอาจารย์ช่วยแจ้งคะแนนได้ไหมคะ,score
สวัสดีค่ะ หนูชื่อนางสาว….. รหัสนักศึกษา…. เรียนอยู่ชั้นปีที่…. สาขา…. สำนักวิชา….. หนูลงเรียนวิชา…. กับอาจารย์ค่ะ หนูขอทราบคะแนนสอบย่อยบทที่ 1 ได้ไหมคะ,score
คุณครูครับผมอยากทราบว่าคะแนนวิทยาศาสตร์แล้วก็คณิตศาสตร์ของผมได้กี่คะแนน,score
สวัสดีครับ(ชื่ออาจารย์) ผม... สาขา... ขออนุญาตติดต่อเรื่องคะแนนสอบมิดเทอมครับผม ในตัวรายวิชานี้ครับ,score
อาจารย์คะ หนูนางสาว……….. อยากทราบคะแนนในรายวิชา ……… ขอบคุณค่ะ ขอโทษที่รบกวนค่ะ,score
อาจารย์คะพอดีหนูอยากทราบคะแนนสอบมิดเทิมคะ,score
อาจารย์คะ อ.จะประกาศคะแนนวิชา ... ไหมคะ,score
อจ.ครับ พอดีอยากจะทราบคะแนนรวมทั้งหมดหลังจากมิดเทอมน่ะครับ อจ.พอจะสะดวกแจ้งคะแนนมั้ยครับ,score
อาจารย์คะอยากทราบคะแนนสอบ กลางภาค,score
อาจารย์คะ หนูอยากทราบคะแนนของรายวิชาPharmacyค่ะ รบกวนอาจารย์ช่วยดูให้หน่อยได้ไหมคะ,score
สวัสดีค่ะ หนูไปเช็คในระบบแล้วคะแนนควิซ 1 ยังไม่ขึ้นเลยค่ะ ไม่ทราบว่าอาจารย์ได้ลงคะแนนหรือยังคะ,score
อาจารย์คะหนูอยากทราบคะแนนเก็บของวิชาอาจารย์,score
อาจารย์คะอยากทราบคะเเนนเเบบฝึกชีวะค่ะ,score
